,DeltEncoder,LoopTimess,CurrRpm,ChangeInRpm
1060,35.0,0.02104353904724121,41.58045840272821,-1.5804584027282118
1061,33.0,0.02081131935119629,39.64188843955137,0.35811156044862713
1062,33.0,0.020508289337158203,40.22763607617011,-0.22763607617010706
1063,35.0,0.02073836326599121,42.19233643355598,-2.1923364335559796
1064,34.0,0.020838260650634766,40.79035262350976,-0.7903526235097615
1065,32.0,0.021120071411132812,37.87865980312472,2.1213401968752805
1066,34.0,0.021103858947753906,40.27699398978716,-0.27699398978715806
1067,35.0,0.021170377731323242,41.33133622388648,-1.3313362238864812
1068,34.0,0.020931720733642578,40.6082237966148,-0.6082237966148014
1069,32.0,0.0211641788482666,37.799718370151744,2.2002816298482557
1070,34.0,0.02141857147216797,39.685186339552075,0.3148136604479248
1071,35.0,0.021134614944458008,41.401274747588694,-1.401274747588694
1072,31.0,0.020967960357666016,36.96115343506242,3.038846564937579
1073,33.0,0.02118539810180664,38.941916315919784,1.0580836840802164
1074,35.0,0.021204471588134766,41.264881153162875,-1.2648811531628752
1075,34.0,0.02116847038269043,40.1540585896584,-0.1540585896583977
1076,33.0,0.020832300186157227,39.60196390354441,0.39803609645559135
1077,33.0,0.020789623260498047,39.68325879033923,0.31674120966076913
1078,35.0,0.020885944366455078,41.89420332869113,-1.8942033286911268
1079,33.0,0.0208132266998291,39.638255610158424,0.36174438984157575
1080,32.0,0.02104783058166504,38.00866777675831,1.9913322232416917
1081,35.0,0.02068805694580078,42.29493384962891,-2.2949338496289116
1082,35.0,0.020856857299804688,41.95262917238226,-1.9526291723822595
1083,33.0,0.020930051803588867,39.41700707394033,0.5829929260596671
1084,33.0,0.020730972290039062,39.79552856748551,0.20447143251448807
1085,35.0,0.020821332931518555,42.02420675361555,-2.0242067536155517
1086,34.0,0.02108025550842285,40.32209190540281,-0.3220919054028073
1087,32.0,0.02111506462097168,37.887641565890945,2.112358434109055
1088,34.0,0.0211334228515625,40.22064981949458,-0.2206498194945823
1089,36.0,0.021243572235107422,42.36575609975085,-2.365756099750847
1090,34.0,0.021142959594726562,40.20250789354984,-0.20250789354984278
1091,32.0,0.021097898483276367,37.91846854482377,2.0815314551762327
1092,34.0,0.020961284637451172,40.55094974862941,-0.5509497486294066
1093,35.0,0.02120828628540039,41.257458911347435,-1.2574589113474346
1094,33.0,0.021159648895263672,38.9893047887324,1.0106952112676026
1095,33.0,0.02127218246459961,38.783044540584164,1.2169554594158356
1096,34.0,0.020962953567504883,40.54772135342621,-0.547721353426212
1097,35.0,0.020893335342407227,41.87938333732726,-1.879383337327262
1098,33.0,0.020844221115112305,39.57931531449095,0.4206846855090518
1099,33.0,0.02085113525390625,39.56619099890231,0.4338090010976927
