,DeltEncoder,LoopTimess,CurrRpm,ChangeInRpm,SetRpm
294,34.0,0.02124619483947754,40.00716393792152,-0.007163937921518482,40
295,32.0,0.021105527877807617,37.904761474419075,2.0952385255809247,40
296,33.0,0.021184682846069336,38.94323110685949,1.0567688931405073,40
297,34.0,0.02120375633239746,40.08723674593804,-0.08723674593804276,40
298,32.0,0.021038532257080078,38.025466331225495,1.9745336687745052,40
299,32.0,0.020879507064819336,38.315080787896086,1.6849192121039138,40
300,34.0,0.020907163619995117,40.65592136023081,-0.6559213602308134,40
301,33.0,0.02077651023864746,39.70830474048403,0.29169525951596853,40
302,32.0,0.02085709571838379,38.356251071661276,1.6437489283387237,40
303,33.0,0.02081775665283203,39.629630308305465,0.3703696916945347,40
304,34.0,0.020885705947875977,40.69769066563167,-0.6976906656316686,40
305,33.0,0.020876169204711914,39.518744646589234,0.4812553534107664,40
306,32.0,0.02077317237854004,38.51120981533129,1.4887901846687086,40
307,33.0,0.020827770233154297,39.61057716522814,0.3894228347718567,40
308,34.0,0.02093362808227539,40.60452381494727,-0.6045238149472709,40
309,33.0,0.021345138549804688,38.65048699848092,1.3495130015190782,40
310,32.0,0.021205663681030273,37.725770437246325,2.274229562753675,40
311,34.0,0.021209001541137695,40.077322751441706,-0.07732275144170586,40
312,34.0,0.021206140518188477,40.08272977682838,-0.0827297768283799,40
313,32.0,0.021150827407836914,37.823579407753094,2.176420592246906,40
314,32.0,0.02109837532043457,37.91761156249647,2.082388437503532,40
315,33.0,0.021152973175048828,39.00160952187733,0.9983904781226727,40
316,33.0,0.021160602569580078,38.987547603488295,1.012452396511705,40
317,32.0,0.0211029052734375,37.90947216196674,2.0905278380332604,40
318,33.0,0.021162748336791992,38.983594515732904,1.0164054842670964,40
319,34.0,0.020798444747924805,40.86844041955637,-0.8684404195563715,40
320,34.0,0.02074742317199707,40.96894312867009,-0.9689431286700909,40
321,33.0,0.02086353302001953,39.542679526443294,0.457320473556706,40
322,33.0,0.02092289924621582,39.43048189887986,0.5695181011201385,40
323,35.0,0.020751953125,42.16470588235294,-2.1647058823529406,40
324,33.0,0.020841598510742188,39.584295781092706,0.4157042189072939,40
325,32.0,0.020847558975219727,38.3737971889617,1.6262028110382971,40
326,34.0,0.020833730697631836,40.799221816600486,-0.7992218166004861,40
327,35.0,0.020992755889892578,41.6810448608745,-1.6810448608745006,40
328,34.0,0.020789146423339844,40.8867195742924,-0.8867195742923997,40
329,31.0,0.021176576614379883,36.59703898852749,3.402961011472513,40
330,34.0,0.021206140518188477,40.08272977682838,-0.0827297768283799,40
331,34.0,0.021134614944458008,40.218381183371875,-0.21838118337187495,40
332,33.0,0.02106642723083496,39.16183750381965,0.8381624961803524,40
333,32.0,0.02107405662536621,37.961367107510945,2.038632892489055,40
334,35.0,0.021188735961914062,41.295526149968495,-1.2955261499684951,40
335,35.0,0.02122211456298828,41.23057565272098,-1.2305756527209795,40
336,32.0,0.02126932144165039,37.61285954489407,2.3871404551059285,40
337,31.0,0.021144628524780273,36.6523346149943,3.3476653850056977,40
338,34.0,0.021195173263549805,40.10347023026131,-0.10347023026130842,40
339,34.0,0.021136045455932617,40.21565915782112,-0.215659157821122,40
340,32.0,0.0207977294921875,38.46573734409391,1.5342626559060903,40
341,33.0,0.020938396453857422,39.401298080207695,0.5987019197923047,40
342,35.0,0.020839214324951172,41.98814726677802,-1.9881472667780216,40
343,33.0,0.020817279815673828,39.630538058043385,0.3694619419566152,40
344,32.0,0.02074146270751953,38.57008598096464,1.4299140190353583,40
345,33.0,0.02082204818725586,39.62146243158449,0.3785375684155099,40
346,34.0,0.02076101303100586,40.94212545074531,-0.9421254507453085,40
347,32.0,0.020815610885620117,38.43269382752815,1.5673061724718522,40
348,33.0,0.020816564559936523,39.63189976062581,0.36810023937419345,40
349,35.0,0.02084970474243164,41.967021154945684,-1.9670211549456837,40
350,35.0,0.021148204803466797,41.37467024418841,-1.3746702441884082,40
351,33.0,0.021202564239501953,38.910387945575174,1.0896120544248262,40
352,33.0,0.021120071411132812,39.06236792197237,0.937632078027633,40
353,34.0,0.021149873733520508,40.189365227879925,-0.18936522787992516,40
354,33.0,0.02117300033569336,38.964718600094585,1.035281399905415,40
355,32.0,0.021196365356445312,37.742319805633045,2.257680194366955,40
356,34.0,0.02128124237060547,39.94127716782433,0.058722832175668316,40
357,35.0,0.02110886573791504,41.451777223081876,-1.4517772230818764,40
358,33.0,0.021146774291992188,39.0130423017949,0.9869576982051029,40
359,32.0,0.021189451217651367,37.75463516174402,2.2453648382559805,40
360,33.0,0.020822763442993164,39.62010144612249,0.3798985538775099,40
361,35.0,0.020802974700927734,42.06129231897678,-2.0612923189767827,40
362,33.0,0.02084517478942871,39.577504546442334,0.4224954535576657,40
363,32.0,0.02092146873474121,38.238233182527836,1.7617668174721643,40
364,35.0,0.02087545394897461,41.915256173051006,-1.9152561730510058,40
365,34.0,0.020833730697631836,40.799221816600486,-0.7992218166004861,40
366,32.0,0.020865917205810547,38.34003519276035,1.6599648072396533,40
367,33.0,0.020587921142578125,40.072040022234575,-0.07204002223457451,40
368,33.0,0.020880699157714844,39.51017127197991,0.48982872802009325,40
369,33.0,0.02084946632385254,39.56935814017313,0.43064185982687064,40
370,33.0,0.021173715591430664,38.963402357869136,1.0365976421308645,40
371,34.0,0.02112412452697754,40.238353968916826,-0.23835396891682592,40
372,35.0,0.021193981170654297,41.285306094899546,-1.2853060948995463,40
373,33.0,0.02105569839477539,39.18179224132074,0.8182077586792573,40
374,32.0,0.02112603187561035,37.867972779288785,2.1320272207112154,40
375,33.0,0.021125078201293945,39.053109869646185,0.9468901303538146,40
376,34.0,0.021111249923706055,40.26289315278891,-0.26289315278891223,40
377,32.0,0.021193265914916992,37.74783948881214,2.25216051118786,40
378,31.0,0.0211029052734375,36.72480115690528,3.2751988430947208,40
379,34.0,0.021120071411132812,40.246076040820014,-0.24607604082001444,40
380,34.0,0.020915508270263672,40.639700886852246,-0.6397008868522462,40
381,32.0,0.0208280086517334,38.409816962190504,1.5901830378094957,40
382,33.0,0.02086162567138672,39.546294857142854,0.4537051428571459,40
383,35.0,0.020831823348999023,42.0030443490701,-2.0030443490701018,40
384,33.0,0.020846843719482422,39.57433610100871,0.42566389899128865,40
385,32.0,0.020833969116210938,38.398828160761695,1.6011718392383045,40
386,34.0,0.0208437442779541,40.77962138976265,-0.7796213897626529,40
387,34.0,0.02087545394897461,40.71767742524955,-0.7176774252495477,40
388,33.0,0.02081155776977539,39.641434299461565,0.35856570053843484,40
389,33.0,0.020794391632080078,39.674159003875346,0.3258409961246542,40
390,34.0,0.021166563034057617,40.15767692810237,-0.15767692810236866,40
391,34.0,0.021167755126953125,40.15541539016039,-0.15541539016039252,40
392,33.0,0.02117180824279785,38.96691253476875,1.0330874652312474,40
393,34.0,0.021055936813354492,40.36866217516843,-0.36866217516843136,40
394,35.0,0.021060705184936523,41.546567045904794,-1.5465670459047942,40
395,34.0,0.021036624908447266,40.40572115057687,-0.4057211505768734,40
396,33.0,0.02114129066467285,39.023161503501626,0.9768384964983738,40
397,33.0,0.02114391326904297,39.01832123043616,0.9816787695638425,40
398,34.0,0.021188974380493164,40.115202592463405,-0.11520259246340459,40
399,34.0,0.021076679229736328,40.32893373453089,-0.32893373453089225,40
400,33.0,0.021181344985961914,38.94936797199491,1.05063202800509,40
401,34.0,0.020848751068115234,40.76982823685474,-0.7698282368547424,40
402,35.0,0.020872831344604492,41.92052269066901,-1.92052269066901,40
403,33.0,0.02081584930419922,39.63326155678747,0.3667384432125331,40
404,33.0,0.02080845832824707,39.64733893236477,0.352661067635232,40
405,34.0,0.020787715911865234,40.88953320334901,-0.8895332033490106,40
406,35.0,0.020848751068115234,41.968940832056354,-1.9689408320563544,40
407,33.0,0.020878076553344727,39.51513435119734,0.4848656488026606,40
408,33.0,0.020795106887817383,39.67279439584504,0.3272056041549618,40
409,35.0,0.020816802978515625,42.03335165842038,-2.0333516584203792,40
410,34.0,0.02116084098815918,40.168535857134806,-0.16853585713480612,40
411,32.0,0.0211179256439209,37.88250860852385,2.1174913914761504,40
